id,observed_on,latitude,longitude,common_name
112411972,2022-04-08,33.3501033333,-79.1947033333,
112423237,2022-04-01,33.3498322608,-79.1962263733,Gray Sea Star
112425933,2022-04-01,33.3498322608,-79.1962263733,
112441968,2022-04-22,32.1394888333,-80.81257,Gray Sea Star
112448500,2022-04-08,33.3597699,-79.2285677,Forbes's Sea Star
112448578,2022-04-08,33.3597699,-79.2285677,Gray Sea Star
112448748,2022-04-08,33.3597699,-79.2285677,
112449962,2022-04-08,33.3597699,-79.2285677,
112451731,2022-04-08,33.3597699,-79.2285677,Luidia Sea Stars
112452595,2022-04-08,33.3597699,-79.2285677,Brittle Stars
112469281,2007-01-06,26.419218674,-81.9043182962,Nine-armed Sea Star
112469285,2012-02-25,26.4179887994,-81.9029450052,Gray Sea Star
112471624,2022-04-22,19.3636693,-81.2608313,Red Cushion Sea Star
112472031,2022-04-22,19.3636693,-81.2608313,Red Cushion Sea Star
112472283,2022-04-22,19.3636693,-81.2608313,Red Cushion Sea Star
112509536,2022-04-01,33.349975,-79.19465,
112510598,2022-04-01,33.3499966667,-79.194655,
112511377,2022-04-23,32.112348637,-80.8065855517,Gray Sea Star
112511749,2022-04-01,33.3290166667,-79.1643833333,Gray Sea Star
112511794,2022-04-01,33.3318533333,-79.1655971667,Forbes's Sea Star
112568492,2022-04-01,33.3500716667,-79.1947033333,
112571837,2022-04-01,33.3290166667,-79.1642833333,Forbes's Sea Star
112573354,2022-04-01,33.331845,-79.1655583333,Gray Sea Star
112573684,2022-04-01,33.3293616667,-79.164375,
112595450,2022-04-23,29.3246192683,-81.0541992269,Flat Sea Star
112636552,2022-04-08,33.350075,-79.1946633333,Gray Sea Star
112636577,2022-04-08,33.3500366667,-79.1947116667,
112665147,2006-06-14,26.4524129518,-82.0140981581,Nine-armed Sea Star
112691785,2018-04-20,20.62815,-87.0713721667,Red Cushion Sea Star
112878112,2022-04-25,32.2167085169,-80.7526079938,Gray Sea Star
112909560,2022-04-11,26.7825122728,-80.0442028005,
112914413,2021-08-04,32.1319111667,-80.8087466667,Gray Sea Star
112993456,2022-04-26,25.5469378513,-76.7590992684,
113062314,2021-10-29,26.4572872536,-82.0257580429,
113077016,2022-04-26,25.5487583333,-76.76068,Red Cushion Sea Star
113110528,2022-03-14,21.0308922287,-79.0125280997,Giant Basket Star
113145170,2022-04-27,25.5130116667,-76.8739866667,Sea Stars
113248636,2022-04-25,20.4643839749,-86.9837836481,Brittle Stars
113264968,2022-04-28,33.4745800982,-79.0917238891,
113286933,2022-04-28,33.3941459656,-79.1412887573,Asteriid Sea Stars
113287038,2022-04-28,26.4405491824,-81.9293187668,
113621562,2022-04-23,26.4620533333,-81.9673833333,
113831855,2022-04-30,20.6755721829,-87.0169946551,Guilding's Sea Star
113836488,2022-04-30,33.65758,-78.91732,
113860309,2022-04-30,20.6820913074,-87.0166349038,Red Cushion Sea Star
113872359,2022-04-27,32.1545482621,-80.7272751447,Gray Sea Star
113928524,2022-04-06,26.464350923,-82.113741897,Sea Stars
114029562,2022-04-30,27.7113916667,-82.6913833333,Sea Stars
114396116,2022-03-11,20.5110079942,-86.9563849996,Red Cushion Sea Star
114403901,2022-05-01,31.9867383333,-80.85382,Gray Sea Star
114478537,2022-04-27,24.6912818758,-81.4269076584,Brittle Stars
114517841,2022-05-01,25.1791202099,-80.4517442733,Conical Spined Sea Star
114715754,2022-04-11,26.114252,-97.169524,Gray Sea Star
114887957,2022-04-30,19.1951572279,-96.1233298038,Guilding's Sea Star
114953152,2022-04-26,27.85008,-80.4549116667,Nine-armed Sea Star
114955277,2022-05-02,27.7366611111,-82.7527388889,
115350068,2022-05-04,25.747395,-80.2045583333,Asteriid Sea Stars
115378599,2022-05-03,34.6962966667,-76.7818,Flat Sea Star
115405786,2022-05-04,30.7010766667,-81.4286766667,Gray Sea Star
115432555,2022-04-17,27.5389501994,-82.7424173314,Gray Sea Star
115618545,2022-05-02,25.71915181,-80.0303567337,Blunt-spined Brittle Star
115627266,2022-05-02,25.7286829647,-80.011682548,Reticulated Brittle Star
115633054,2022-04-21,20.3143814476,-87.0407513889,Red Cushion Sea Star
115721916,2022-05-05,31.9895883333,-80.853775,Forbes's Sea Star
115734455,2022-05-06,24.9636444254,-77.3962800577,Red Cushion Sea Star
115734890,2022-05-06,24.9636444254,-77.3962800577,Sea Stars
115968442,2022-05-07,33.6224413056,-78.9857343222,Sea Stars
116005575,2021-12-05,30.7013573,-81.4260108997,Forbes's Sea Star
116062651,2022-05-08,26.4826166667,-82.183975,
116092066,2022-05-04,26.4238740065,-82.0927164236,Sea Stars
116094088,2022-05-07,33.4431694444,-79.1110611111,Two-banded Sea Star
116143406,2022-05-07,19.3660916667,-81.275155,Red Cushion Sea Star
116167961,2022-05-08,26.482905,-82.183845,
116168330,2022-05-08,26.5013925,-82.213756,
116188411,2022-05-08,26.8216807,-80.0390318,Dwarf Brittle Star
116273495,2022-05-07,25.2920421092,-80.3794781329,
116273589,2022-05-09,27.3294903325,-82.547282477,Brittle Stars
116335170,2022-04-29,31.9866416667,-80.8477783333,Luidia Sea Stars
116376560,2022-01-02,29.2437633333,-81.0148083333,Forbes's Sea Star
116622336,2022-02-02,26.7836722222,-80.0441055556,Red Cushion Sea Star
116712736,2017-06-18,29.4799809979,-88.2755352654,
116744222,2022-05-04,21.1454111667,-86.7833166667,Red Cushion Sea Star
116767505,2021-08-05,20.5473883088,-86.7646936767,Red Cushion Sea Star
116827613,2022-05-13,32.6082154665,-80.084816739,Gray Sea Star
116829747,2020-12-07,26.7837347622,-80.0402274257,Red Cushion Sea Star
116831628,2022-05-06,24.6756376381,-81.2390799353,Blunt-spined Brittle Star
116831630,2022-05-06,24.6756376381,-81.2390745708,
116885319,2013-08-01,26.7056206,-80.0364297,Red Cushion Sea Star
116969404,2022-05-02,24.6901774695,-81.4268392001,Brittle Stars
116969407,2022-05-03,24.6901774695,-81.4268392001,Brittle Stars
116969408,2022-05-03,24.6901774695,-81.4268392001,Brittle Stars
116969409,2022-05-03,24.6901774695,-81.4268392001,Brittle Stars
116969431,2022-05-03,24.6901315813,-81.4268529701,Reticulated Brittle Star
117102990,2022-05-15,26.5001916667,-82.1709283333,
117103159,2022-05-15,26.5001916667,-82.1709283333,
117144526,2022-05-05,19.2867330094,-81.3910318633,Brittle Stars
117144538,2022-05-05,19.2866368056,-81.3908102247,Brittle Stars
117202720,2022-05-15,34.6874527487,-76.8748762824,Flat Sea Star
117217875,2022-05-14,20.5249224249,-86.9450212939,Red Cushion Sea Star
117233148,2022-05-15,26.2680305556,-81.8236305556,
117266463,2022-05-15,27.7119778158,-82.6850884802,
117266521,2022-05-15,27.7119524888,-82.6851170893,Sea Stars
117335809,2022-05-16,31.9866833333,-80.8481666667,Luidia Sea Stars
117354170,2021-08-26,26.4171367545,-81.9064212463,
117364830,2022-05-16,26.9659348628,-82.380816279,Conical Spined Sea Star
117377274,2022-03-28,33.7058123472,-78.8638349274,Gray Sea Star
117396364,2022-05-16,27.7118891952,-82.6851604181,
117396390,2022-05-16,27.7119271863,-82.6852605491,
117396509,2022-05-16,27.7120907552,-82.6848650591,
117396545,2022-05-16,27.7119525139,-82.6852176357,
117396883,2022-05-16,27.7122944325,-82.6849744602,
117396931,2022-05-16,27.7119905044,-82.6851747223,
117402438,2022-05-16,30.6947603114,-81.4419420809,Forbes's Sea Star
117402862,2022-05-16,21.0145602687,-97.3283656687,Two-spined Sea Star
117553244,2022-05-15,19.149835,-96.09277,
117553264,2022-05-15,19.149835,-96.09277,
117580175,2022-05-17,27.6174583333,-82.7374333333,Gray Sea Star
117633401,2022-05-17,19.4554163964,-90.7080039382,Gray Sea Star
117639989,2022-05-16,19.3556283333,-81.281945,Red Cushion Sea Star
117685309,2022-05-16,28.408275,-80.5899666667,Nine-armed Sea Star
117713803,2022-05-19,29.0540828789,-80.9021132347,Forbes's Sea Star
117747788,2003-12-30,21.7300231447,-79.9939283597,Red Cushion Sea Star
117783552,2022-05-19,32.2158065766,-80.6681191998,Gray Sea Star
117864186,2022-05-19,25.1014862061,-80.4386291504,
117910305,2012-04-27,21.2662924047,-97.404181178,
117910526,2012-04-27,21.2650126561,-97.4031511154,
118051845,2022-05-21,20.5808898703,-86.8129431849,
118054401,2022-05-21,33.5265883333,-79.0314028333,Gray Sea Star
118078880,2022-05-21,28.0532123929,-82.8027229517,Conical Spined Sea Star
118134642,2019-02-17,26.4542866667,-82.0151527833,
118174838,2022-01-05,26.453025,-82.01355,
118248570,2022-05-22,26.0727888333,-97.1689533333,Gray Sea Star
118293596,2022-05-22,33.9219965957,-78.1820993434,Two-banded Sea Star
118321662,2022-05-22,27.95942,-82.80836,Conical Spined Sea Star
118358087,2022-05-05,24.6896720399,-81.4267654492,Brittle Stars
118390881,2022-03-27,29.8526183911,-81.2649763003,Forbes's Sea Star
118470628,2022-03-06,27.4031496683,-82.5272474262,
118523597,2022-05-24,24.0794851684,-76.3860045746,
118644422,2022-05-25,26.1513941232,-81.8089369326,Gray Sea Star
118692483,2022-05-25,22.5068079986,-97.8584083915,Two-banded Sea Star
118714204,2022-05-25,26.4614658356,-81.9669952393,Elegant Brittle Star
118865685,2022-05-26,27.6586734,-82.7401087,
118865687,2022-05-26,27.6586734,-82.7401087,
118988070,2016-12-26,25.9370511628,-81.8124392054,Two-banded Sea Star
118988078,2016-12-26,25.9370511628,-81.8124392054,Gray Sea Star
118988089,2016-12-26,25.9370511628,-81.8124392054,Small-spine Sea Star
118988098,2016-12-26,25.9370511628,-81.8124392054,Sponge Brittle Star
118998855,2022-04-16,33.4332236,-79.1214313,Sea Stars
118998955,2022-04-16,33.4332236,-79.1214313,Sea Stars
119003220,2022-05-27,19.3563526909,-81.2836796221,Red Cushion Sea Star
119003438,2022-05-27,19.3564212364,-81.2837815796,Red Cushion Sea Star
119003625,2022-05-27,19.3564000485,-81.2835375497,Red Cushion Sea Star
119064728,2022-05-26,26.4534833333,-82.0136333333,Conical Spined Sea Star
119093972,2022-05-28,28.4977533333,-82.6501833333,
119117669,2022-05-18,23.4741864908,-75.711351539,
119135836,2022-05-28,27.8372083333,-82.60418,
119145295,2022-05-17,32.3864116667,-80.4328133333,Forbes's Sea Star
119173837,2022-05-27,27.94687,-82.82535,
119327660,2022-04-24,24.8479030529,-80.8098160625,Small-spine Sea Star
119334371,2022-05-28,27.3060633333,-82.5652783333,
119402348,2022-05-29,32.933929,-79.579071,Gray Sea Star
119472555,2022-05-30,26.7825964871,-80.0409235187,Red Cushion Sea Star
119475540,2022-05-30,34.5041811409,-77.3927362604,Brittle Stars
119651790,2022-03-05,21.358352463,-89.1124483198,
119690926,2022-05-29,20.3174380931,-87.0156850874,Red Cushion Sea Star
119797957,2022-06-01,20.5533275402,-86.9357006414,Guilding's Sea Star
119818976,2022-06-01,29.0957971667,-83.0642555,Conical Spined Sea Star
119852977,2022-06-02,33.51948,-79.0432366667,Gray Sea Star
119865659,2022-06-02,32.1246036048,-80.7856472347,Forbes's Sea Star
119881102,2022-06-02,26.8141522912,-82.2719843194,
119937691,2022-06-02,29.3548098656,-81.0687279561,Sea Stars
119939160,2022-06-02,29.3548474137,-81.069075962,
120077705,2022-06-03,25.7467698971,-77.8580625728,Sea Stars
120078349,2022-06-02,25.7468043241,-77.8580850363,Paxillosidan Sea Stars
120078379,2022-06-02,25.7467816748,-77.8580937535,Red Cushion Sea Star
120516632,2022-06-06,20.5829222179,-86.7747274622,Red Cushion Sea Star
120568595,2022-06-06,27.6233844757,-82.7099380493,
120801082,2022-06-05,27.5135385949,-82.7246965376,Gray Sea Star
120801297,2022-06-04,27.5248454872,-82.7374625865,Gray Sea Star
120809163,2022-06-08,32.77473,-79.8117366667,Gray Sea Star
120853881,2018-11-21,20.4243332665,-87.009937411,Red Cushion Sea Star
120862278,2010-10-10,27.7068212486,-82.6878691316,Small-spine Sea Star
121014233,2022-06-09,20.5822889844,-86.8904451378,Red Cushion Sea Star
121023614,2022-06-09,27.8503366667,-80.454705,Nine-armed Sea Star
121113328,2022-04-16,27.9745751218,-82.8489836678,Flat Sea Star
121238335,2022-06-11,29.1558947135,-80.9703015257,Forbes's Sea Star
121255052,2022-04-16,27.9785801105,-82.8882719949,
121289125,2022-06-10,31.9112678687,-80.9243012017,Forbes's Sea Star
121291141,2022-06-11,32.0274891074,-80.8517853543,Gray Sea Star
121297833,2021-10-12,30.2411842346,-88.0803451538,Gray Sea Star
121316509,2021-10-04,27.5247936482,-82.6422116834,Conical Spined Sea Star
121338788,2022-06-11,29.1378759265,-83.0291108502,Brittle Stars
121400531,2022-06-10,31.9169997519,-80.9325825673,Gray Sea Star
121440727,2022-06-04,40.1009814619,-74.0488990186,Forbes's Sea Star
121468089,2022-06-12,32.110275,-80.84037,Gray Sea Star
121488013,2021-04-16,26.7829311995,-80.0407739478,Red Cushion Sea Star
121620170,2021-11-12,26.3651114132,-81.8624404887,
121627814,2022-06-09,24.571006263,-75.9116995724,Red Cushion Sea Star
121629846,2022-06-08,25.9165056746,-81.7640129309,Cushion Stars and Allies
121640419,2022-06-13,29.9445792938,-81.2984279772,
121654537,2022-06-13,27.7753883333,-82.7807533333,Brittle Stars
121738294,2020-12-15,26.10635,-97.1629778333,Luidia Sea Stars
121750594,2022-06-14,32.1166990733,-80.7989568432,Gray Sea Star
121801877,2022-06-14,32.18973,-80.6981583333,Gray Sea Star
121814625,2022-06-12,21.2903065438,-89.6658986807,
121816733,2019-05-30,21.1661133333,-90.0384816667,Two-banded Sea Star
121822055,2022-06-14,25.1514320392,-80.3952422434,
121822061,2022-06-14,25.1514320392,-80.3952422434,Banded-arm Brittle Star
121862167,2022-06-15,32.601605,-80.0829,Gray Sea Star
121865781,2022-06-14,32.1365699722,-80.7576099722,Gray Sea Star
121870041,2022-06-15,33.4246045444,-79.1234624852,Gray Sea Star
121896396,2022-06-15,31.9429893494,-80.9290618896,Gray Sea Star
121896423,2022-06-15,31.9429893494,-80.9290618896,Gray Sea Star
121941099,2022-06-15,30.32122,-88.8778216667,Long-armed Burrowing Brittle Stars
121941350,2022-06-15,32.2122265119,-80.671535459,Gray Sea Star
121944154,2022-06-15,26.4656416667,-82.1339278333,Sea Stars
121972372,2022-06-12,21.1570209981,-90.0899069756,Red Cushion Sea Star
122014343,2022-06-15,20.4854629062,-86.9707669135,Giant Basket Star
122041798,2022-06-15,30.3211533333,-86.1458278333,
122070117,2022-06-16,32.1184291823,-80.8277555729,Gray Sea Star
122090355,2022-06-16,24.8354942498,-80.7649345577,
122090357,2022-06-16,24.8354942498,-80.7649345577,Red Cushion Sea Star
122115064,2022-06-16,33.5184033333,-79.0445111667,Two-banded Sea Star
122158988,2020-03-22,22.88029,-83.532339,Red Cushion Sea Star
122206796,2022-06-17,20.4881624077,-86.9712796001,Sponge Brittle Star
122220370,2022-06-16,33.5146966667,-79.0488888333,Gray Sea Star
122230918,2019-12-31,27.5251996908,-82.7363812308,Sea Stars
122241310,2022-06-17,26.7830503067,-80.0423134772,Red Cushion Sea Star
122295267,2022-06-17,28.1540388333,-82.8062883333,Sea Stars
122497848,2022-06-19,29.7109163356,-85.3402889168,
122510591,2021-11-14,20.4483236798,-86.8159450511,
122511335,2021-11-14,20.5575326606,-86.8063589389,
122513193,2021-11-15,20.4186234274,-86.8616708254,
122513981,2021-11-14,20.4368727255,-86.8092151496,
122553554,2022-06-13,27.8339466667,-97.0448,Gray Sea Star
122564998,2022-06-14,20.9377523173,-86.8169846758,Red Cushion Sea Star
122605319,2022-06-08,20.3166659883,-87.0448555024,Red Cushion Sea Star
122671393,2022-06-12,18.4110216667,-77.1059805,Red Cushion Sea Star
122734759,2022-06-18,33.5256182997,-79.0337183,Gray Sea Star
122741736,2022-06-15,24.8384464,-80.7586809,Brown Brittle Star
122741767,2022-06-16,24.8384464,-80.7586809,
122866045,2022-06-20,32.1125469722,-80.828867,Gray Sea Star
122890272,2022-06-21,32.1261333333,-80.7814783333,Gray Sea Star
122891018,2022-06-21,32.1255833333,-80.7825916667,Gray Sea Star
122893208,2022-06-21,32.1250221667,-80.7836916667,Gray Sea Star
123020017,2022-05-02,29.9153333333,-84.5108416667,Conical Spined Sea Star
123082010,2022-06-22,32.588355,-80.1236583333,Gray Sea Star
123092380,2022-06-22,32.1261445,-80.7814116667,Gray Sea Star
123116043,2022-04-22,31.1209581819,-81.4876256346,Gray Sea Star
123297791,2022-06-23,26.9782166667,-80.0875083333,Red Cushion Sea Star
123360988,2022-06-25,28.9599553327,-80.8457877741,
123393767,2022-02-22,25.9615818,-81.7105475,Small-spine Sea Star
123454737,2022-06-18,33.4271888733,-79.1219100952,Two-banded Sea Star
123553347,2022-05-30,27.9765033333,-82.8186716667,
123553672,2022-06-26,28.0844861667,-82.7848883333,Sea Stars
123584102,2022-06-26,26.4316443554,-81.9168935473,
123638513,2022-06-26,19.3560237883,-81.2830429075,Sea Stars
123638556,2022-06-26,19.2927837369,-81.3005676269,Red Cushion Sea Star
123711491,2022-06-27,30.2204310706,-85.8885343699,Long-armed Burrowing Brittle Stars
123956820,2020-04-28,26.9116391194,-80.0655466782,Red Cushion Sea Star
123980233,2022-06-29,32.8535027644,-79.7005365095,Gray Sea Star
123987872,2022-03-07,27.5251966667,-82.64122,
124021630,2022-06-22,20.3751131194,-87.0352913303,Sponge Brittle Star
124040916,2022-06-12,24.6550709582,-81.2777165626,
124098939,2022-06-25,24.7811283333,-81.2318633333,Red Cushion Sea Star
124115287,2022-06-24,26.4331662208,-82.1208518689,
124148915,2022-06-30,26.4649466667,-81.76995,Elegant Brittle Star
124176354,2022-06-30,30.3576902212,-86.291316682,Long-armed Burrowing Brittle Stars
124203735,2022-03-29,29.0583324432,-80.9042739868,Forbes's Sea Star
124240378,2022-07-01,24.6293952173,-82.8718109504,Banded-arm Brittle Star
124246097,1983-06-12,38.6077412364,-75.0593722957,Forbes's Sea Star
124272108,2022-06-14,24.6542640904,-81.2791127011,
124272173,2022-06-14,24.6542640904,-81.2791127011,Red Cushion Sea Star
124284275,2022-06-29,26.7764275718,-80.0446244809,Red Cushion Sea Star
124293153,2022-06-15,24.8769541795,-80.6773299398,
124293155,2022-06-15,24.8769541795,-80.6773299398,
124293157,2022-06-15,24.8769541795,-80.6773299398,
124337383,2022-06-26,24.6556533333,-81.27807,smooth brittle star
124424325,2007-03-18,22.8802899,-83.5323391,Red Cushion Sea Star
124435198,2022-07-02,27.3065383333,-82.5669116667,
124471352,2022-06-23,21.7349807548,-80.0087157566,Blunt-spined Brittle Star
124592982,2022-07-03,28.1562806115,-82.8052366633,
124634230,2022-07-03,19.3549220263,-81.3902559816,Brittle Stars
124643072,2022-07-03,32.0099833333,-80.8413166667,Luidia Sea Stars
124758403,2022-07-04,26.361828,-81.772172,
124772863,2022-06-28,26.87036195,-77.4259941,Red Cushion Sea Star
124827135,2022-07-04,27.8580916667,-80.460905,Nine-armed Sea Star
124842058,2022-07-04,20.2546687033,-87.2909112275,Brown Brittle Star
124979282,2022-06-29,28.154906213,-82.8068615251,Small-spine Sea Star
125024687,2022-07-06,30.3933745,-88.7980333,Gray Sea Star
125146369,2022-07-07,32.7743148804,-79.8088684082,Two-banded Sea Star
125222769,2022-07-07,26.1274461967,-81.9408141058,Conical Spined Sea Star
125234371,2022-07-07,32.1421511472,-80.746175889,Gray Sea Star
125235177,2022-07-05,19.3515479707,-81.3901257682,Brittle Stars
125297013,2022-07-08,32.7838583333,-79.788025,Gray Sea Star
125377725,2022-07-08,27.3079123422,-82.5682784294,
125393674,2022-07-08,29.0738909971,-80.9144960716,Forbes's Sea Star
125396597,2022-07-08,25.7152568042,-80.1506094415,Red Cushion Sea Star
125473463,2022-07-09,26.7834071,-80.0399005,Red Cushion Sea Star
125485452,2022-07-09,26.7820296997,-80.0397877997,Red Cushion Sea Star
125500457,2022-07-05,19.3521607499,-81.3905017776,Sponge Brittle Star
125544368,2022-07-09,21.5145916667,-87.3948305556,
125639220,2022-06-14,27.4772985221,-80.3004334867,Nine-armed Sea Star
125641192,2022-07-07,26.1274461967,-81.9408141058,Conical Spined Sea Star
125646125,2022-07-10,32.0321019733,-80.849104282,Luidia Sea Stars
125660871,2022-06-18,29.9057934518,-84.4099594945,Paxillosidan Sea Stars
125687306,2022-07-10,29.0738320983,-80.9116012976,Forbes's Sea Star
125721126,2022-07-10,32.0914305,-80.865425,Gray Sea Star
125797797,2022-07-11,32.0606260142,-80.8691626244,Luidia Sea Stars
125800303,2022-07-11,32.0149383149,-80.8401312859,Gray Sea Star
125842533,2022-07-10,21.4953533371,-86.7944128811,Red Cushion Sea Star
125944455,2022-07-12,32.0155714662,-80.840177689,Gray Sea Star
125944608,2022-07-12,32.5879311487,-80.1307401806,Gray Sea Star
125945082,2022-07-12,32.0160282121,-80.8401652226,Gray Sea Star
125997565,2022-07-12,34.2378366667,-77.7753533333,Forbes's Sea Star
126151688,2022-01-26,20.8583164214,-90.4015884397,Luidia Sea Stars
126154651,2021-04-26,32.6569367117,-79.9332417807,Gray Sea Star
126198235,2021-11-04,26.3855920354,-81.8748384464,Banded-arm Brittle Star
126202023,2022-07-14,32.0955666667,-80.862755,Gray Sea Star
126230374,2021-11-08,26.3855920354,-81.8748384464,
126267933,2022-07-14,32.68527,-79.88607,Gray Sea Star
126596557,2022-07-09,24.5691935,-81.773868,Red Cushion Sea Star
126631167,2022-07-17,27.92665,-82.8432583333,Gray Sea Star
126633857,2019-12-11,28.1930918679,-82.7888820312,Conical Spined Sea Star
126634362,2019-12-11,28.1925306537,-82.7881716196,Conical Spined Sea Star
126677549,2022-05-14,26.34275,-80.0747861667,Red Cushion Sea Star
126680829,2022-07-15,33.5257117,-79.0338801,Gray Sea Star
126702716,2020-12-02,26.3915776999,-81.8738038633,
126719391,2022-07-17,26.477547,-82.148824,Sea Stars
126720583,2017-06-22,26.7733316488,-80.0435183021,Brittle Stars
126753846,2022-07-17,19.8985059068,-75.1697765255,Red Cushion Sea Star
126864759,2022-07-18,27.6993195736,-82.7385380054,Gray Sea Star
126885243,2022-05-16,26.7195521512,-80.0308263925,Red Cushion Sea Star
126893794,2022-07-15,33.836081,-81.1637245,Gray Sea Star
126893798,2022-07-15,33.836081,-81.1637245,Gray Sea Star
126893800,2022-07-15,33.836081,-81.1637245,Gray Sea Star
126900649,2022-07-13,32.021225,-80.8412166667,Gray Sea Star
126901325,2021-12-31,26.4644033333,-81.965845,Small-spine Sea Star
126988258,2022-07-19,30.0848376759,-85.6540246245,Gray Sea Star
127024702,2015-04-10,27.3364536598,-82.5310118124,Gray Sea Star
127053694,2022-07-19,21.1456372496,-86.7881830317,Red Cushion Sea Star
127054963,2022-07-20,20.3232521243,-87.0187287018,Red Cushion Sea Star
127057070,2022-07-04,22.2768755,-97.8331049,White Sea Star
127057781,2022-07-17,22.2768755,-97.8331049,
127088472,2022-07-20,32.7890633333,-79.7753533333,Gray Sea Star
127088811,2022-07-10,22.2768755,-97.8331049,Sponge Brittle Star
127096038,2019-12-31,30.398228,-86.456495,Gray Sea Star
127114692,2022-06-26,20.971875,-97.3110777778,
127143761,2022-07-19,33.3998082948,-79.138674885,Gray Sea Star
127239435,2022-07-16,28.1757972222,-82.8061777778,Small-spine Sea Star
127372171,2022-07-21,20.5451612423,-86.9325857233,Red Cushion Sea Star
127502081,2022-07-10,25.7211955758,-80.1350431406,Red Cushion Sea Star
127516851,2022-07-22,32.4095883333,-80.431755,Gray Sea Star
127545078,2022-07-12,32.1383138333,-80.75432,Gray Sea Star
127549962,2022-04-10,21.5448633616,-87.3549714312,Sea Stars
127617748,2022-07-23,27.6097915766,-97.2039744302,Long-armed Burrowing Brittle Stars
127689206,2016-02-29,21.13865,-86.752595,Red Cushion Sea Star
127710361,2022-07-24,33.9058633333,-78.0934305,
127766854,2022-07-23,32.2431833333,-80.6857216667,Gray Sea Star
127780444,2022-07-23,27.97034,-82.80612,Brittle Stars
127852503,2022-07-24,26.850305,-82.3003,Conical Spined Sea Star
127857760,2014-11-27,32.6560716667,-79.9411383333,Forbes's Sea Star
127863651,2022-07-23,28.1757133333,-82.8108,Brittle Stars
127891055,2020-02-23,27.83425,-97.0440611667,Gray Sea Star
127911440,2022-07-13,40.1009235433,-74.0488479275,Forbes's Sea Star
127929758,2022-04-21,24.615222878,-81.60269022,
127978204,2016-01-13,26.3915776999,-81.8738038633,Nine-armed Sea Star
127978206,2016-01-13,26.3915776999,-81.8738038633,
128008151,2022-07-26,39.1438055,-74.70513,Brittle Stars
128020619,2022-07-26,26.5212518827,-82.1935788233,
128030954,2022-07-26,29.7328567505,-83.5711746216,
128035347,2022-07-26,29.7328624725,-83.5710906982,Brittle Stars
128035712,2022-07-26,29.7328624725,-83.5710906982,Brittle Stars
128168998,2022-07-27,26.7832051484,-80.0424847811,Red Cushion Sea Star
128169043,2022-07-27,26.7832051484,-80.0424847811,Red Cushion Sea Star
128169069,2022-07-27,26.7832051484,-80.0424847811,Red Cushion Sea Star
128189124,2022-07-23,26.1118374373,-97.1681258082,Gray Sea Star
128315660,2022-07-27,26.7834818425,-80.0424194042,Blunt-spined Brittle Star
128315707,2022-07-27,26.7834818425,-80.0424194042,Blunt-spined Brittle Star
128439510,2022-07-27,27.6984829057,-82.7334173396,Conical Spined Sea Star
128530364,2022-07-29,26.78320408,-80.0418507804,Blunt-spined Brittle Star
128530368,2022-07-29,26.78320408,-80.0418507804,
128530412,2022-07-29,26.78320408,-80.0418507804,Dwarf Brittle Star
128534027,2022-07-29,26.7827145237,-80.0424981027,Spiny Brittle Star
128548150,2022-07-29,21.27704,-89.72361,
128653357,2022-07-30,26.7827038303,-80.0448036153,Banded-arm Brittle Star
128665946,2022-07-30,31.9865205003,-80.8473742363,Forbes's Sea Star
128704687,2022-07-30,27.4742034607,-80.301265642,Long-armed Burrowing Brittle Stars
128808999,2022-07-30,27.2105473325,-80.1850083098,Nine-armed Sea Star
128824348,2022-07-31,27.8366801628,-82.8365387299,
129078651,2022-07-29,20.4985693465,-86.9622668624,Brittle Stars
129206506,2022-08-02,26.3086,-82.0963,Two-banded Sea Star
129265217,2022-08-03,29.7999985931,-81.2584714994,Flat Sea Star
129268735,2022-08-02,32.7829340243,-79.7926286235,Gray Sea Star
129394075,2022-08-04,29.28082099,-81.03287443,Forbes's Sea Star
129398840,2022-08-03,24.8777096781,-80.6770497492,Giant Basket Star
129398867,2022-08-03,24.8777096781,-80.6770497492,Brittle Stars
129410576,2006-05-15,20.3453361401,-87.026696206,Sponge Brittle Star
129410579,2006-05-15,20.345338655,-87.026684136,Sponge Brittle Star
129410582,2006-05-15,20.345329853,-87.026721687,Sponge Brittle Star
129422336,2022-08-04,39.7896118164,-74.0980224609,Forbes's Sea Star
129428313,2022-08-04,25.5242156982,-80.1757736206,Red Cushion Sea Star
129493098,2022-08-03,19.3566416667,-81.2834866667,Red Cushion Sea Star
129553835,2022-08-05,33.4449638015,-79.110394555,Gray Sea Star
129743446,2022-08-06,26.9449264949,-82.3704940852,Sea Stars
129765029,2022-08-06,32.6422080902,-79.965850717,Gray Sea Star
129787751,2013-12-14,27.7103944,-97.1628647,Gray Sea Star
129834150,2022-08-07,29.0734836857,-80.9125457704,Gray Sea Star
129915953,2022-08-07,26.1613916667,-81.811355,Nine-armed Sea Star
129916065,2022-08-07,26.1613611667,-81.8115833333,Nine-armed Sea Star
129936718,2022-08-07,27.7257416667,-82.7446583333,Gray Sea Star
129968202,2022-08-08,34.0344388333,-77.9029783333,
130112914,2022-08-07,33.6746166667,-78.89702,Gray Sea Star
130187307,2022-08-09,26.7831616667,-80.0417028333,Red Cushion Sea Star
130233722,2022-08-10,32.5965283333,-80.1036916667,Gray Sea Star
130278802,2022-08-10,33.4391284019,-79.1154820375,Gray Sea Star
130282606,2022-08-09,30.0806574513,-84.1230458343,
