id,observed_on,latitude,longitude,common_name
113930676,2022-03-29,27.4772369489,-80.3048262745,Giant Hermit Crab
113948391,2022-04-30,40.5855916667,-73.5960083333,Hermit Crabs
113962771,2022-04-30,36.9020633333,-76.0975195,Long-claw Hermit Crab
113994505,2022-04-30,29.3253806932,-94.8224557378,Thinstripe Hermit Crab
114062585,2022-04-30,28.5111666667,-96.4879,Thinstripe Hermit Crab
114092057,2021-08-12,40.589844,-73.552155,Long-claw Hermit Crab
114213878,2022-05-01,25.7209013997,-80.1489298997,Caribbean Land Hermit Crab
114216116,2022-04-26,24.6901319576,-81.426873955,White-speckled Hermit
114234580,2022-04-30,37.5725374996,-75.6185970828,
114287438,2022-04-30,36.90206027,-76.09762609,Long-claw Hermit Crab
114414158,2022-04-16,29.3840402069,-94.7225124459,Thinstripe Hermit Crab
114453363,2022-05-01,25.7288971,-80.1532238,Thinstripe Hermit Crab
114454237,2022-05-01,25.7268723,-80.1486074997,Blue-legged Hermit Crab
114456556,2022-05-01,25.7268569997,-80.1487125997,Blue-legged Hermit Crab
114457698,2022-05-01,25.1362757586,-80.3962808033,
114492866,2022-05-01,30.3509635796,-90.0650099359,Thinstripe Hermit Crab
114542440,2022-05-01,29.1414733764,-95.055779066,Thinstripe Hermit Crab
114542800,2022-05-01,29.1410013623,-95.0545119244,Thinstripe Hermit Crab
114565311,2022-05-01,20.4288620039,-87.2929036714,Caribbean Land Hermit Crab
114707488,2022-05-01,27.7932355,-80.4542239997,Thinstripe Hermit Crab
114769688,2017-05-27,24.6270266185,-82.8739376591,Caribbean Land Hermit Crab
114880997,2022-05-02,20.6473140406,-87.0498763119,Blue-legged Hermit Crab
114882166,2022-05-02,20.6473216552,-87.0498567619,
114917000,2022-05-02,27.344520429,-82.5438641361,Long-claw Hermit Crab
114992567,2022-05-02,28.9639075815,-80.8862731884,Thinstripe Hermit Crab
115004077,2022-04-30,26.1373916667,-97.1764527778,Thinstripe Hermit Crab
115008531,2020-06-19,33.8773345947,-78.4705886841,Long-claw Hermit Crab
115032982,2022-04-30,21.224201225,-86.7243465409,Caribbean Land Hermit Crab
115056657,2022-05-01,28.6343208466,-80.7718057618,Thinstripe Hermit Crab
115149517,2022-05-02,32.5999915924,-80.0898775464,Flat-clawed Hermit Crab
115206585,2022-05-03,20.4292711835,-87.2933624831,Caribbean Land Hermit Crab
115227494,2022-04-18,27.1067883427,-82.4642690834,Flat-clawed Hermit Crab
115237162,2022-05-01,31.98895,-80.8538133333,Thinstripe Hermit Crab
115237479,2022-05-01,31.9888166667,-80.8537966667,
115253365,2022-05-03,32.6421168731,-79.9734603818,Flat-clawed Hermit Crab
115253833,2022-05-03,19.3176683333,-81.16751,Caribbean Land Hermit Crab
115280300,2022-05-03,19.0490412,-96.0745297,Hermit Crabs
115283278,2022-04-24,26.1399322858,-97.1750056744,Thinstripe Hermit Crab
115403446,2022-04-24,26.1379571759,-97.1749680525,Thinstripe Hermit Crab
115443914,2022-05-04,22.6678500248,-79.0881540308,Caribbean Land Hermit Crab
115477471,2017-06-25,30.22512,-88.00726945,Blue-spot Hermit
115502898,2022-04-30,26.137627626,-97.177211456,Thinstripe Hermit Crab
115503892,2022-04-30,26.1376447825,-97.1771192551,Thinstripe Hermit Crab
115603639,2022-05-02,25.7768235475,-80.1432494051,Shortfinger Hermit
115618544,2022-05-02,25.7113126156,-80.1121444962,Orangeclaw Hermit Crab
115638197,2022-05-05,35.5341216667,-75.4757533333,Thinstripe Hermit Crab
115642976,2018-04-20,27.7984897,-80.4162665,Left-handed Hermit Crabs
115643952,2022-05-01,29.2123017997,-94.9532585997,Thinstripe Hermit Crab
115652904,2022-05-02,25.725595,-80.147736,Blue-legged Hermit Crab
115652927,2022-05-02,25.725599,-80.14782,Blue-legged Hermit Crab
115652948,2022-05-02,25.726013,-80.147758,
115652952,2022-05-02,25.7260969999,-80.147766,Thinstripe Hermit Crab
115652954,2022-05-02,25.726074,-80.147766,Blue-legged Hermit Crab
115652975,2022-05-02,25.7262710001,-80.1479570001,Thinstripe Hermit Crab
115653646,2022-04-22,25.7329425571,-80.159502943,Giant Hermit Crab
115672065,2022-03-24,30.2972905,-87.58403895,Hermit Crabs
115720876,2022-05-06,32.7498808544,-79.8969984861,Thinstripe Hermit Crab
115721982,2022-05-05,31.9901916667,-80.853705,Thinstripe Hermit Crab
115746959,2022-05-06,25.8960274662,-97.4867772473,Thinstripe Hermit Crab
115800099,2022-05-01,26.8412348461,-77.3462515837,Caribbean Land Hermit Crab
115830985,2022-05-06,24.64148,-81.3367,Caribbean Land Hermit Crab
115843966,2022-05-06,29.2263549679,-94.8963097993,Surf Hermit
115909886,2022-05-04,25.743127,-80.1602443,Left-handed Hermit Crabs
115911970,2022-05-07,25.9065229999,-80.1311034636,Caribbean Land Hermit Crab
115926563,2022-05-02,25.72683,-80.148872,Caribbean Land Hermit Crab
115931652,2022-05-07,29.1360097222,-83.0297333333,Thinstripe Hermit Crab
115944733,2022-05-07,25.6663361397,-80.1563998684,Caribbean Land Hermit Crab
115956183,2022-04-21,39.5321424527,-74.4048026204,
115959107,2022-05-02,25.725954,-80.148193,Thinstripe Hermit Crab
115976074,2022-05-07,28.0205572121,-97.0544343442,Thinstripe Hermit Crab
116018656,2022-05-07,24.6348883333,-81.3550116667,Caribbean Land Hermit Crab
116019023,2019-03-26,24.6275283333,-82.872375,Caribbean Land Hermit Crab
116158162,2020-06-28,40.7283293005,-73.0551921394,Long-claw Hermit Crab
116179737,2022-05-08,26.8178137997,-80.0408070997,
116184693,2022-02-28,24.8161116667,-80.823055,Caribbean Land Hermit Crab
116211408,2022-05-08,24.7905716667,-80.885095,Blue-legged Hermit Crab
116228200,2022-05-07,17.9333549722,-76.660745,Caribbean Land Hermit Crab
116310895,2022-05-05,27.840916528,-97.061135657,Thinstripe Hermit Crab
116360332,2021-06-16,21.5250966667,-87.3802116667,
116360403,2022-05-09,30.3412135877,-88.1268104353,Thinstripe Hermit Crab
116360760,2021-06-18,20.2726583333,-86.9883633333,Caribbean Land Hermit Crab
116360788,2021-06-18,20.272855,-86.9888083333,Caribbean Land Hermit Crab
116531303,2022-05-10,32.1539611667,-80.7272633333,Long-claw Hermit Crab
116571288,2022-05-11,19.3444461822,-90.7321472167,Hermit Crabs
116571576,2022-05-11,19.3444442747,-90.7321472167,Hermit Crabs
116572793,2022-05-10,32.1652562449,-80.7178307627,Thinstripe Hermit Crab
116575424,2022-05-02,24.6901503325,-81.4268430281,Giant Hermit Crab
116614416,2022-05-11,30.2322750092,-85.911567688,Long-claw Hermit Crab
116614591,2022-05-11,30.2322673798,-85.9116210938,Long-claw Hermit Crab
116639496,2022-05-11,30.30757,-87.38452,Thinstripe Hermit Crab
116685962,2022-05-12,18.4910666667,-77.9276416667,Caribbean Land Hermit Crab
116702549,2022-05-11,24.1217159759,-74.4662974571,Caribbean Land Hermit Crab
116714134,2020-11-18,26.7829752835,-80.0450164734,Giant Hermit Crab
116727775,2020-12-04,26.7832925491,-80.0402327536,Giant Hermit Crab
116730600,2020-12-07,26.7829310708,-80.0413659869,Giant Hermit Crab
116769090,2022-05-11,27.7129529146,-82.6840301779,Long-claw Hermit Crab
116818876,2022-05-06,24.634367,-81.355286,Blue-legged Hermit Crab
116830381,2020-12-07,26.7837838217,-80.0402897442,Giant Hermit Crab
116833377,2022-05-12,27.4313822194,-82.685877447,Flat-clawed Hermit Crab
116836052,2020-12-18,26.7829813133,-80.0451687315,Blue-eye Hermit
116904565,2022-04-30,24.2006981429,-76.4668502848,
116911655,2022-05-13,19.8932344818,-75.156349875,Caribbean Land Hermit Crab
116913658,2022-05-12,28.5688604444,-82.6548182778,Long-claw Hermit Crab
116913666,2022-05-12,28.5687892778,-82.6548236111,
117011690,2022-05-14,24.6119932313,-97.7165316045,Thinstripe Hermit Crab
117113028,2022-05-07,23.19487,-81.1650971667,Caribbean Land Hermit Crab
117138646,2022-05-14,31.0663833333,-81.404655,Long-claw Hermit Crab
117144532,2022-05-05,19.2867000976,-81.3911289152,Reticulated Hermit
117144533,2022-05-05,19.2866519957,-81.3909787115,
117175422,2022-05-15,34.6467470518,-77.100648025,Long-claw Hermit Crab
117222159,2022-05-15,24.7301089009,-81.001317028,Thinstripe Hermit Crab
117226534,2022-05-15,39.0314583333,-74.7729861111,Flat-clawed Hermit Crab
117235837,2022-05-15,39.0304637367,-74.7746705264,Flat-clawed Hermit Crab
117250900,2022-05-15,27.7727235081,-97.1003236396,Hermit Crabs
117307807,2022-05-15,24.6614891955,-81.2630809844,Blue-legged Hermit Crab
117376198,2022-05-16,33.7067678363,-78.8611156969,Long-claw Hermit Crab
117381644,2022-04-27,26.1373290071,-97.1764070614,Thinstripe Hermit Crab
117381645,2022-04-27,26.137560168,-97.1765751157,Thinstripe Hermit Crab
117398554,2022-05-16,26.4531907016,-81.9568041044,Long-claw Hermit Crab
117402944,2022-05-16,26.4532696466,-81.9568848279,
117478615,2022-05-15,21.2787342069,-97.4315414428,Hermit Crabs
117528285,2022-05-03,20.5486111111,-86.8813888889,Caribbean Land Hermit Crab
117584997,2011-11-12,22.7815822555,-83.7052802369,Caribbean Land Hermit Crab
117610033,2022-05-18,19.9057760416,-75.1556367427,Caribbean Land Hermit Crab
117612901,2022-05-13,40.7423686896,-72.8821292073,Long-claw Hermit Crab
117613358,2022-05-18,35.1042747806,-75.9894976147,Thinstripe Hermit Crab
117669527,2022-04-28,26.1373833333,-97.1763583333,Thinstripe Hermit Crab
117672082,2022-05-18,24.6927215532,-81.0849606038,Thinstripe Hermit Crab
117732594,2022-04-13,20.4349441,-86.95712965,Hermit Crabs
117752813,2022-05-19,27.7771833333,-97.0974416667,Surf Hermit
117764647,2022-05-16,29.6795866667,-85.3232333333,Hermit Crabs
117768797,2022-05-18,25.1252007662,-80.4027289152,Blue-legged Hermit Crab
117787448,2022-05-19,38.7835744049,-75.1306326912,Long-claw Hermit Crab
117792255,2022-05-19,30.231508255,-87.9156570435,Hermit Crabs
117797991,2022-05-19,27.8636833333,-97.3341616667,Hermit Crabs
117806209,2022-05-10,25.7158333333,-80.1499472217,Hermit Crabs
117827362,2022-05-17,28.9337725271,-95.2915293351,Hermit Crabs
117898116,2022-05-19,20.0672042955,-87.5605469942,Caribbean Land Hermit Crab
117942712,2022-05-13,27.860725695,-80.4495870554,Giant Hermit Crab
118025292,2022-05-20,27.5870716667,-97.30603,Thinstripe Hermit Crab
118031752,2022-05-20,25.524795,-80.1761466667,Caribbean Land Hermit Crab
118180274,2021-12-25,21.2110603672,-86.7175650566,Hermit Crabs
118180442,2021-12-25,21.2110642601,-86.7175818147,Hermit Crabs
118180577,2021-12-25,21.2110659255,-86.7175765827,Hermit Crabs
118181375,2021-12-25,21.2110692554,-86.7175807437,Hermit Crabs
118215489,2022-05-22,26.4609050751,-81.9680099487,Long-claw Hermit Crab
118216996,2022-05-22,25.0856916667,-77.32743,Caribbean Land Hermit Crab
118255584,2022-05-22,30.3264549836,-86.1554774525,Thinstripe Hermit Crab
118312342,2022-05-22,33.757078,-78.7950082,Long-claw Hermit Crab
118395829,2022-05-23,20.6470956078,-87.0501327239,Blue-legged Hermit Crab
118415788,2022-05-17,30.4230834689,-81.4150323954,Thinstripe Hermit Crab
118471304,2020-11-26,25.67968,-80.2561866667,Thinstripe Hermit Crab
118471690,2020-11-28,25.7251133333,-80.1479555,Caribbean Land Hermit Crab
118545238,2022-05-24,26.4603919983,-81.9679718018,Flat-clawed Hermit Crab
118563049,2022-05-23,26.8087711334,-82.2729110718,Giant Hermit Crab
118588470,2022-05-24,29.33277,-94.7264383333,Thinstripe Hermit Crab
118645009,2022-05-24,29.33198,-94.7276383333,Thinstripe Hermit Crab
118645634,2022-05-24,29.3320116667,-94.727555,Thinstripe Hermit Crab
118649959,2018-04-18,20.8333333,-78.9166667,
118651057,2022-05-25,33.9592883333,-77.94468,Thinstripe Hermit Crab
118661606,2022-02-18,25.8631737089,-80.1240229751,Caribbean Land Hermit Crab
118666170,2022-05-25,25.9099964085,-80.1375654548,Caribbean Land Hermit Crab
118683579,2022-05-05,36.9034117,-76.0993759,Long-claw Hermit Crab
118714050,2022-05-25,26.4652023315,-81.9685668945,Blue-spot Hermit
118732135,2022-05-25,25.751345,-80.14615,Blue-legged Hermit Crab
118745540,2022-05-25,27.6143305744,-97.2032365948,Surf Hermit
118881304,2022-05-26,27.6093751005,-97.205645889,Surf Hermit
118881754,2022-05-26,27.6141775761,-97.2037083283,Surf Hermit
118884128,2022-05-26,29.3375118274,-94.7775648608,Hermit Crabs
118932445,2022-05-27,27.716025,-97.1427778333,Surf Hermit
119050874,2022-05-28,30.4049414615,-81.4031894276,Long-claw Hermit Crab
119054244,2022-05-28,28.0274201851,-97.044153949,Thinstripe Hermit Crab
119117687,2022-05-20,23.5331273133,-75.7983696358,Caribbean Land Hermit Crab
119131213,2022-05-28,29.9419583333,-84.3361366667,Thinstripe Hermit Crab
119134694,2022-05-24,24.891776239,-77.8178105491,Hermit Crabs
119143547,2022-05-16,20.0159996541,-75.7950898965,Caribbean Land Hermit Crab
119145397,2022-05-17,32.3853833333,-80.43228,Thinstripe Hermit Crab
119148748,2022-05-28,22.264704,-97.785085,Orangeclaw Hermit Crab
119151404,2022-05-22,34.67175,-77.1028888333,Thinstripe Hermit Crab
119155163,2022-05-28,26.4763609506,-81.9687315357,Long-claw Hermit Crab
119157997,2022-05-28,17.8804333333,-77.7642833333,Caribbean Land Hermit Crab
119181305,2020-06-18,34.6308966667,-76.5298466667,Thinstripe Hermit Crab
119231153,2022-05-15,25.7181309987,-80.1466133307,Thinstripe Hermit Crab
119231161,2022-05-15,25.7181309987,-80.1466133307,Giant Hermit Crab
119265401,2022-05-28,30.3738195894,-89.0573156431,Thinstripe Hermit Crab
119329310,2022-05-29,39.0019442691,-75.3281993882,Long-claw Hermit Crab
119344108,2016-10-11,30.1765914,-85.8054879,Long-claw Hermit Crab
119353024,2022-05-29,20.410325,-86.8556966667,Caribbean Land Hermit Crab
119420486,2022-05-27,31.13836,-81.371015,Thinstripe Hermit Crab
119420619,2022-05-27,31.1515725148,-81.370295237,Long-claw Hermit Crab
119458252,2022-05-30,34.6469416667,-77.1001971667,Thinstripe Hermit Crab
119459252,2022-05-30,34.6520883333,-77.0996638333,Long-claw Hermit Crab
119476361,2022-04-25,30.0731754711,-84.1781287704,Thinstripe Hermit Crab
119481070,2022-05-30,19.7237105744,-79.8016569391,Caribbean Land Hermit Crab
119487932,2022-05-22,24.846595,-80.7443166667,Thinstripe Hermit Crab
119487933,2022-05-30,29.6636121281,-81.2169660239,Thinstripe Hermit Crab
119492527,2022-05-30,28.0540138333,-82.8045283333,Long-claw Hermit Crab
119507138,2022-05-29,28.9303231276,-80.8268089086,Thinstripe Hermit Crab
119507221,2022-05-29,28.9303231276,-80.8268089086,Thinstripe Hermit Crab
119529358,2022-05-30,30.499905,-86.4204166667,Thinstripe Hermit Crab
119564066,2022-05-05,24.654281,-81.299551,Blue-legged Hermit Crab
119573330,2022-05-31,34.6789033333,-76.9314716667,Flat-clawed Hermit Crab
119591005,2022-05-31,34.8260916667,-76.4209366667,Hermit Crabs
119611011,2022-05-31,34.6428517253,-77.0926239063,Flat-clawed Hermit Crab
119656251,2022-05-31,37.2680207994,-76.0241040029,Hermit Crabs
119656630,2022-05-31,37.268719934,-76.0237948783,Long-claw Hermit Crab
119668054,2022-05-31,30.2780016534,-87.5506659831,Hermit Crabs
119691234,2022-05-28,29.0941904722,-95.1091730833,Thinstripe Hermit Crab
119721708,2022-05-31,24.7412625,-80.9807835,Caribbean Land Hermit Crab
119763844,2022-06-01,34.6339737928,-77.1362353888,Long-claw Hermit Crab
119801144,2022-06-01,30.352581766,-87.1672027539,Thinstripe Hermit Crab
119807187,2022-05-25,29.3751883333,-94.726145,Surf Hermit
119807342,2022-05-25,29.375405,-94.7260283333,Surf Hermit
119822371,2022-04-07,31.9523388889,-81.0629722222,Thinstripe Hermit Crab
119854286,2022-05-15,26.1373883333,-97.1763616667,Thinstripe Hermit Crab
119867838,2022-05-25,29.3710366667,-94.7772666667,Thinstripe Hermit Crab
119868481,2022-05-25,29.3711,-94.7772666667,Thinstripe Hermit Crab
119875102,2022-06-02,29.1338806152,-83.0353012085,Hermit Crabs
119903151,2022-06-02,34.645566037,-77.0875357558,Long-claw Hermit Crab
119911602,2022-05-31,17.8757559722,-77.046362,Caribbean Land Hermit Crab
119937253,2022-06-02,30.243805,-85.935905,Long-claw Hermit Crab
119943388,2022-06-02,30.24383,-85.9358966667,Thinstripe Hermit Crab
119944706,2022-06-02,30.2457204508,-88.0771822763,Thinstripe Hermit Crab
119950909,2022-06-02,33.5212166667,-79.0411416667,Flat-clawed Hermit Crab
119956243,2022-05-29,24.6582172007,-81.2758318285,Caribbean Land Hermit Crab
119962677,2022-06-01,37.0521551,-76.284906,Thinstripe Hermit Crab
120006169,2022-05-26,34.5659837997,-77.2761397,Long-claw Hermit Crab
120030891,2022-06-03,37.2392761294,-76.5086840299,Thinstripe Hermit Crab
120048184,2022-06-03,20.2732944489,-87.3793182373,Caribbean Land Hermit Crab
120061681,2022-06-03,33.8793716667,-77.99675,Thinstripe Hermit Crab
120088636,2022-06-03,20.5305932827,-87.2429810642,Caribbean Land Hermit Crab
120093645,2022-06-03,32.2425533333,-80.6822366667,Thinstripe Hermit Crab
120093724,2022-06-03,32.2431666667,-80.684905,Long-claw Hermit Crab
120102386,2022-06-03,20.4472827939,-87.2825926073,Caribbean Land Hermit Crab
120102499,2022-06-03,20.4472801519,-87.2825857733,Hermit Crabs
120102587,2022-06-02,26.0699496002,-97.1823668417,Thinstripe Hermit Crab
120103801,2022-06-03,33.8791916667,-77.9968333333,Long-claw Hermit Crab
120109381,2022-06-03,31.1536471667,-81.3653633333,Thinstripe Hermit Crab
120147966,2022-05-24,29.334395,-94.7438133333,Thinstripe Hermit Crab
120149570,2022-05-24,29.3342716667,-94.74443,Thinstripe Hermit Crab
120169305,2022-06-04,25.1782438699,-80.3647618852,Caribbean Land Hermit Crab
120192210,2022-06-04,34.6972903448,-77.107018233,Thinstripe Hermit Crab
120194368,2022-06-04,34.6987333333,-77.106675,Long-claw Hermit Crab
120231090,2022-06-04,17.7332710515,-88.1458434799,Caribbean Land Hermit Crab
120271924,2022-01-15,34.4477422222,-77.5064465833,Long-claw Hermit Crab
120322777,2022-06-05,35.1030778333,-75.9881833333,Thinstripe Hermit Crab
120395954,2022-06-04,29.33572,-94.777625,Thinstripe Hermit Crab
120432347,2022-03-29,27.4389505316,-82.6805379782,
120472045,2022-06-05,25.9073310831,-80.1458306238,Caribbean Land Hermit Crab
120520736,2022-06-06,33.4332225447,-79.1214312986,Long-claw Hermit Crab
120550152,2022-06-06,27.5743088037,-82.6606376427,Dimpled Hermit Crab
120581413,2022-06-04,27.3312133333,-97.3320616667,Surf Hermit
120588318,2022-05-26,20.9736395329,-97.306088892,Hermit Crabs
120684331,2022-06-07,37.0171968,-76.2985941,Long-claw Hermit Crab
120700343,2022-05-28,28.1435388333,-82.7908866667,Long-claw Hermit Crab
120711936,2022-06-07,27.7093616667,-97.1461028333,Surf Hermit
120748639,2022-06-06,31.1608760993,-81.3722351787,Long-claw Hermit Crab
120804204,2022-06-07,32.5549711,-80.3069567,Thinstripe Hermit Crab
120808978,2022-06-08,32.7826716667,-79.7909166667,Long-claw Hermit Crab
120838163,2022-06-07,24.6390366667,-76.1765216667,Caribbean Land Hermit Crab
120906435,2022-06-08,25.7627765127,-80.1274755561,Giant Hermit Crab
120940946,2021-07-08,33.495742739,-79.0773590595,Thinstripe Hermit Crab
120949052,2022-06-09,32.4925120426,-80.3464732237,Long-claw Hermit Crab
120986686,2022-06-05,27.4024033333,-97.30693,Surf Hermit
120995728,2022-05-31,40.5894032698,-74.1409391792,Long-claw Hermit Crab
121017664,2022-06-09,36.1751883333,-75.7474666667,Thinstripe Hermit Crab
121024739,2022-06-09,20.5491998929,-86.8676424037,Caribbean Land Hermit Crab
121099185,2022-06-09,29.769096562,-93.4538428976,Thinstripe Hermit Crab
121108242,2022-05-04,24.6452043038,-81.3279949944,Thinstripe Hermit Crab
121118927,2022-06-08,40.5934507886,-73.749425267,Hermit Crabs
121182528,2022-06-10,31.9134966261,-80.9303929442,Flat-clawed Hermit Crab
121187119,2022-06-09,27.6296596067,-97.2177480846,Thinstripe Hermit Crab
121188650,2022-06-09,20.547745,-86.86878,Caribbean Land Hermit Crab
121198181,2022-05-25,33.5369795077,-79.1656958893,Long-claw Hermit Crab
121256692,2022-06-11,25.3512716681,-80.2597083333,Caribbean Land Hermit Crab
121279233,2022-06-11,30.0236692051,-81.327579258,Thinstripe Hermit Crab
121280436,2022-06-11,27.6292153334,-97.2174336463,Thinstripe Hermit Crab
121282871,2021-03-31,26.7829538501,-80.045136418,Bareye Hermit
121294759,2022-06-11,40.7894583333,-73.932755,Long-claw Hermit Crab
121299914,2021-03-31,26.7828944704,-80.0447958617,
121338895,2022-06-11,38.6089366667,-75.0624471667,Long-claw Hermit Crab
121368544,2021-05-05,27.9467799337,-82.8642698565,Hermit Crabs
121385256,2022-06-11,18.2109385,-78.0872635,Caribbean Land Hermit Crab
121414224,2022-06-11,32.2426383333,-80.6846616667,Thinstripe Hermit Crab
121435392,2022-06-08,24.5865716667,-75.9636466667,Caribbean Land Hermit Crab
121440744,2022-06-04,40.1009715144,-74.0489687562,Long-claw Hermit Crab
121443619,2022-06-11,38.5253616667,-75.0528416667,Long-claw Hermit Crab
121444803,2022-06-11,29.2326533333,-94.886475,Surf Hermit
121446972,2022-06-12,30.1769751399,-85.805488117,Surf Hermit
121457368,2022-06-10,30.2902856895,-81.3894020962,Long-claw Hermit Crab
121501469,2021-12-01,22.3835120649,-89.68320454,Caribbean Land Hermit Crab
121504157,2022-06-12,27.61477,-97.20015,Thinstripe Hermit Crab
121518370,2022-04-16,31.3924916667,-81.2622966667,Flat-clawed Hermit Crab
121533112,2022-06-09,30.125534588,-85.7306008141,Long-claw Hermit Crab
121534540,2022-06-11,29.7120444444,-81.2269055556,Thinstripe Hermit Crab
121569523,2022-06-09,30.125534588,-85.7306008141,Thinstripe Hermit Crab
121572259,2022-06-12,25.7432548253,-80.1441018408,Caribbean Land Hermit Crab
121611017,2022-06-09,30.125534588,-85.7306008141,Giant Hermit Crab
121612530,2022-06-13,32.0241471667,-80.841355,Thinstripe Hermit Crab
121641720,2022-06-13,20.6607825533,-87.0332783403,Blue-legged Hermit Crab
121642159,2022-06-13,20.6609682846,-87.0332106639,Blue-legged Hermit Crab
121642222,2022-06-13,20.6609814653,-87.0332181492,Blue-legged Hermit Crab
121680700,2022-06-11,29.7068025138,-81.2280556772,Long-claw Hermit Crab
121726132,2019-06-04,20.4740393254,-87.2569453388,Caribbean Land Hermit Crab
121727331,2022-06-13,21.726855,-79.988433,Caribbean Land Hermit Crab
121738080,2022-06-13,27.2145694105,-82.5771460481,Long-claw Hermit Crab
121739848,2022-06-12,21.0362431667,-86.7781080278,Caribbean Land Hermit Crab
121759374,2021-09-09,20.6031337818,-87.0920626447,Caribbean Land Hermit Crab
121800149,2022-06-14,29.478170581,-94.579914473,Surf Hermit
121802855,2022-06-14,32.1892916667,-80.6973283333,Thinstripe Hermit Crab
121803061,2022-06-14,32.1892166667,-80.6987833333,Thinstripe Hermit Crab
121803091,2022-06-14,32.1888716667,-80.6974416667,Long-claw Hermit Crab
121808970,2022-06-14,29.81091356,-85.30633235,Thinstripe Hermit Crab
121813041,2022-06-14,26.6405967875,-81.8723085523,Long-claw Hermit Crab
121834945,2017-07-13,30.39502,-86.5247033333,Thinstripe Hermit Crab
121836126,2020-07-07,30.35253,-86.248375,Long-claw Hermit Crab
121842188,2022-05-25,33.5705653817,-79.1015083371,Long-claw Hermit Crab
121863958,2022-06-14,30.3264461988,-87.2748049151,Thinstripe Hermit Crab
121886356,2022-06-15,29.6766616667,-85.3319633333,Flat-clawed Hermit Crab
121932962,2022-06-14,28.1110611667,-97.0243138333,Thinstripe Hermit Crab
121969324,2022-06-10,30.125534588,-85.7306008141,Thinstripe Hermit Crab
122000656,2022-06-15,24.8233756923,-80.8209894867,Giant Hermit Crab
122013737,2022-05-29,32.1401586412,-80.8120564744,Thinstripe Hermit Crab
122063010,2022-06-11,18.2129711997,-78.0858669997,Caribbean Land Hermit Crab
122067148,2022-06-16,33.8767666667,-78.52873,Thinstripe Hermit Crab
122118683,2022-06-14,28.1114416667,-97.0248861667,Thinstripe Hermit Crab
122158990,2020-03-22,22.88029,-83.532339,Caribbean Land Hermit Crab
122191314,2022-06-15,28.049402,-97.031368,Thinstripe Hermit Crab
122209783,2022-06-17,33.7863366667,-78.7397616667,Hermit Crabs
122240525,2022-06-08,24.6298803387,-82.8718407301,Caribbean Land Hermit Crab
122295115,2022-06-17,28.1551083333,-82.804825,Long-claw Hermit Crab
122355728,2022-06-15,32.5629660777,-80.2756814848,Long-claw Hermit Crab
122356066,2022-06-10,30.125534588,-85.7306008141,Giant Hermit Crab
122372473,2021-04-19,26.7829221002,-80.0450351449,Giant Hermit Crab
122483700,2022-06-19,21.13655,-86.75463,Caribbean Land Hermit Crab
122529121,2022-06-19,17.75397,-88.0261471667,Caribbean Land Hermit Crab
122674163,2022-06-20,30.3881033333,-86.484405,Thinstripe Hermit Crab
122696374,2022-06-11,30.2111350829,-88.9641261846,Thinstripe Hermit Crab
122700581,2022-06-18,24.6249853287,-81.3909305559,Caribbean Land Hermit Crab
122701007,2022-06-18,24.6244115431,-81.3909521667,Caribbean Land Hermit Crab
122714799,2022-06-20,29.1332486491,-95.0502656559,Surf Hermit
122717931,2022-06-20,26.4738626665,-81.9687953219,Long-claw Hermit Crab
122718316,2022-06-20,28.055,-82.8175283333,Thinstripe Hermit Crab
122739144,2022-06-16,26.4782,-81.97145,
122741858,2022-06-17,24.8384464,-80.7586809,Blue-legged Hermit Crab
122741868,2022-06-17,24.8384464,-80.7586809,Blue-legged Hermit Crab
122741877,2022-06-17,24.8384464,-80.7586809,Blue-legged Hermit Crab
122788217,2015-06-06,28.9541182106,-95.3596618026,Surf Hermit
122819865,2022-06-21,38.96448,-74.8352133333,Long-claw Hermit Crab
122888856,2022-06-21,32.4175856573,-80.1795889872,Long-claw Hermit Crab
122898969,2022-06-21,26.1378066667,-97.1768183333,Thinstripe Hermit Crab
122997259,2022-06-20,28.2543866667,-82.7586883333,Thinstripe Hermit Crab
123005156,2022-06-19,32.3737302,-80.4463489,Hermit Crabs
123005558,2022-06-19,33.836081,-81.1637245,Long-claw Hermit Crab
123005560,2022-06-19,33.836081,-81.1637245,Long-claw Hermit Crab
123005561,2022-06-19,33.836081,-81.1637245,
123005562,2022-06-19,33.836081,-81.1637245,Long-claw Hermit Crab
123006240,2022-06-20,33.836081,-81.1637245,Long-claw Hermit Crab
123007908,2022-06-22,29.7500398346,-85.390126567,Thinstripe Hermit Crab
123009087,2022-06-21,33.836081,-81.1637245,Hermit Crabs
123009095,2022-06-21,33.836081,-81.1637245,Thinstripe Hermit Crab
123009112,2022-06-21,33.836081,-81.1637245,Long-claw Hermit Crab
123041839,2022-06-03,21.4705182,-97.2255117,Caribbean Land Hermit Crab
123068914,2022-06-22,20.48892354,-87.23691095,Caribbean Land Hermit Crab
123081318,2022-06-23,27.3033379524,-82.5646930872,Flat-clawed Hermit Crab
123082445,2022-06-22,32.1635028997,-80.7175758997,Thinstripe Hermit Crab
123082767,2022-06-23,31.1480010257,-81.3906973022,Thinstripe Hermit Crab
123087189,2022-06-23,18.4592895508,-77.9504699707,Caribbean Land Hermit Crab
123094429,2019-02-19,25.0756362986,-77.3328387737,Caribbean Land Hermit Crab
123095545,2022-06-23,37.2739219666,-76.0202941895,Thinstripe Hermit Crab
